Channel Name,date,videoId,titles,Comment
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,결론이 ... ?
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,블리자드가 잘못했네....
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,7:00 랄로는 일주일에 영상 하나만 올라와도 감사한데...
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,9:43 채팅창 타우렌 보소 ㅋㅋ
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"비타민 비군, 박카스 아르기닌으로 피로회복"
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,편집자 커피 사먹게 월급을 올려줘야...
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,이 영상을 커피마시면서 보고있습니다
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"타우린+@함유 몬스터,핫식스,박카스류 등은 피로회복제 라기보단, 피로를 뒤로 미뤄주는 개념임.
예를들어 박카스마시면 당장은 멀쩡해지지만, 지금 피곤한걸 3~4시간뒤까지 미뤄주는 개념.
이게 그냥 들으면 '그래서 그게 왜? 좋은거 아니냐?' 생각하겠지만 문제는 현재 몸이 멀쩡하다고 생각하고 여기서 더 무리를 해버림.
즉 몸은 지금 피곤하고 지쳐서 휴식을 해야하는 상태인데, 지금 멀쩡하다고 속이니 쉬어야하는 상황에서 더 일을하고 더 무리함.
결국 서너시간 지나고 약빨이 떨어지면 이 모든 피로가 이자까지 쳐서 한번에 몰아침. 정신도 몸도 오버클락 해버렸으니
당연한 결과. 이게 한두번이면 모르겠지만 꾸준히 계속 반복되면 위험함 그래서 항상 무리하지말고 조심하는게 젤좋음."
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,커피 많이 마셔도 졸려서 잔 사람 손~~~ 없으면 .. 나만 이상한가??
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"간건강을 위해 타우린도 먹고 여유가 생긴만큼 더 많은 카페인을 투하!
146.47%각성!"
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,원래 커피가 맛있어서 좋아했었는데 종종 배가 아팠고 역류성식도염 진단 받고 아예 끊었습니다. 신기한 게 먹다가 안 먹을 땐 피곤했는데 이젠 안 먹어도 안 피곤하네요.
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,난 알코올.....
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,형 자막없어~ 커피라도 좀 사놔
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,이 영상도 커피  마시면서 보는 나
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,ㅇ
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,한약을 많이 먹어서 저렇게 똑똑해졌구만
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"와 티비 손자병법 ㅋㅋㅋ
87년이면 국민학교 2학년땐데
그시절 티비를 엄청보긴 했나보다
내 또래 친구들보다 옛날 얘기를 너무 잘알아요 ㅋㅋㅋㅋ"
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,다보니까 아아아 손자병법만 기억남 ㅋㅋㅋㅋㅋ
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,난 케페인대신 니코틴
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,커피를 좋아하는 편은 아닌데 그럼 이제 뭐 마셔야 되냐ㅜㅠ물만 마셔야 될듯
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"골든벨 3대천왕
타우린 타우렌
길드 인벤
디스토피아 주토피아







+ 혜경궁 김씨"
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,TV손자병법 재미있었죠
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,뭐야 저 노래 했더니 태어나기 전이네...ㅋㅋㅋ
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,해시태그 바뀌었다ㅋㅋㅋㅋㅋ
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,나도나도
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,나도 타우렌인줄 알았는데 ㅋㅋ
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,소실은 둘째 마누라 인데.
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,동서 상한가.가즈아
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"아~ 오랫만에 TV 손자병법
그때는 직장생활이 뭔지 모르는 국민학생이라 저거 진짜 재미없고 챙겨보는 아부지가 이해안되었는데

어른되서 미생보면서는 완전 공감하며 봄."
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,안녕하세요 nft가  어떻게됐을지 대충 감만오고있어 어떻게됐는지 다뤄주심 감사합니다
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,우리나라 사람들 나중에 분명 골다공증 많을거임 지금이라도 줄여야해 ㅠㅠ 힘들지만 ..
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,뭐 담배피는 것보다는 카페인 중독이 낫지 않겠습니까...
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"옛날에 피시방에서 20시간동안 게임할때 자판기커피 100원짜리 거의 1시간마다 뽑아먹었음
집에 갈때 정신 어질어질 온몸이 비틀비틀 심장은 마구뛰고... 집에 도착하자마자 침대에서 1초만에 기절했던 기억이..."
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,한국 아메리카노는 숭늉인디... 아주 묽음. 미국커피는 엄청 써요 진하고 그사람들은 카페인때문에 먹고 한국은 맛으로 멋으로 먹는듯해요
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,킹치만…숙제가…하루에 할 수 있는 양이 아닌걸…
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,오늘따라 슈카형한테 틀.. 이라는 단어를 안쓸수 없궁요
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,카페인은 보유 에너지를 뻥튀기를 합니다. 실제 컨디션 이상으로 무리하게 만들죠. 의존하면 할 수록 기력이 빠져나갑니다. 그래서 더욱 더 의존하게 만드는 악순환.
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,커피 두달에 한잔먹는거 아녔어......?
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"저도 요즘 생각하던거네요.
기다림이 없는 삶,"
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"커피4천원짜리는 당연하게 사먹으면서
치킨2만원에는 발작하는 이상한 사회"
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,토가시는 일 해야지
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,나이 30대 중 후반 찍으면 그때 부턴 카페이든 담배든 술이든 ... 몸에서 신호를 보냄. 이제 그만 줄이고 끊라고. 이거 무시하고 40대 쭉 보내면 ... 50대에 죽음. 보통 40대 때 응급실 한번 다녀와서 운좋으면 그때 끊고 오래 살고. 그 한번 실려간 응급실에서 암 같은거 나오면 걍 ㅈ 되는거임...  30대 친구들아 환갑 넘기고 싶으면 줄이고 끊자. 40대에 딸 빼고 다 끊은 개저씨가 우리 딸 사랑해 <3
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,아 사제님 딜말고 힐하라구요...
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"카페인 그 정도 섭취하는데 피부가 동안 인걸 보니
한약 많이드신 효과가 있는듯 - - --
보약 지으러 가야겠다."
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,커피 마시고도 잘잠드는 타입인데도 자주 먹으려고 하는게 '커피먹었다'라는 정신적인 것도 한몫하는거 같음....커피 안마시고 매일 누워서 돈벌고싶다...
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,ㅇㅈㅇㅈ 배송 느긋했는데 어는순간부터 제대로 안 오면 빡침 ㅋㅋㅋㅋㅋㅋ 역지사지로 생각해야하는데 ㅋㅋㅋㅋㅋㅋ
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,하루 1잔이 딱좋습니다
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,아침에 잠에서 깨어나고 들러붙은 졸려움과 피곤함이 커피를 마시지 않으면 떨쳐지지가 않음 커피 맛있다고 먹는사람들은 안먹어도 그만이지만 카페인 효능을 원해서 먹는 사람들은 끊을수가 없다
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"살은 빼야 겠고 운동은 하기 싫고 입은 심심하고 해서 한동안 아메리카노를 거의 물처럼 먹었는데 잠을 제대로 못자서 
한동안 줄였는데 하루에 아아기준 1~2잔이 적당한거 같아요. 
장도 안좋았는데 해결..."
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,촐기ㅋㅋㅋ 강촐임
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,카페인 많이 먹으면 우울증 걸릴 수도 있어요.
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,내용이 산으로 가네
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"커피 일주일에 2,3잔 먹을까 말까인데;;;"
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,커피 1.5리터 먹는거 보다 잠 15분이 체감상 더 잘깸 그래서 둘다 하는중 ㅠㅠ
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,핫식스니 몬스터니 걍 커피들이니 전부 음료수로 마셔대서 효과가 전혀 없음 요즘
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,소실이 머아? 와우에만 나오는 거야? 워크는 마스터했는데 첨들어봐.. 소서러스는 알아도 소실..?
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,오!! 내 등골에 동감
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,젊은 땐 몰라요. 독이 누적된다는 것을.
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"형 3년전 영상을 보고 왔어요
근데 지금께 너무 재밌어요
예전껀 집중력이 떨어져서 도핑하면서 봣는데
오늘 이건 물한잔 안마셔듀 다보네요😝"
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,진짜 낮 시간을 최대한 활용해야 좋겠네요.
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,타우린 자체는 좀 많이 먹어도 크게 문제가 되지않는건가
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,형 지금 먹는 양도 죽을수 있어요!
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,"슈카형 은 사랑입니다 ,,,ㅋㅋ"
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,커피 안마시는 사람이 이상하게 보이는 사회.. 커피 안마셔요 하기 좀 눈치보임
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,잠은행에서 독촉온다 모두 도망쳐
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,30살 지나고부터 카페인의 도움이 절실해짐... 카페인 안먹으면 몸이 쳐짐.. 늙어가는거겠지
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,코케인 한줄 하면 직빵인데 바꿔보시는거도 괜찮을거같아요 ~
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,직원 복지로 카페인 무제한으로 크크
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,감사합니다 최고입니다 👍
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,커피 끊었다
슈카월드,20220827,UZttUEqcGbQ,카페인이 필요한 사람들,토가시는 일해야지... 쉬불
